"import_id","id","empid","age","agegroup","attrition","businesstravel","dailyrate","department","distancefromhome","education","educationfield","employeecount","employeenumber","environmentsatisfaction","gender","hourlyrate","jobinvolvement","joblevel","jobrole","jobsatisfaction","maritalstatus","monthlyincome","salaryslab","monthlyrate","numcompaniesworked","over18","overtime","percentsalaryhike","performancerating","relationshipsatisfaction","standardhours","stockoptionlevel","totalworkingyears","trainingtimeslastyear","worklifebalance","yearsatcompany","yearsincurrentrole","yearssincelastpromotion","yearswithcurrmanager","managertenuremissing","attritionflag","tenuregroup","ishighearner","longcommute","salarymin","salarymax"
"320","320","1865","29","NULL","0","Travelrarely","352","Human Resources","6","1","Medical","1","1865","4","Male","87","2","1","Human Resources","2","NULL","2804","5000.0000","15434","1","1","0","0.1100","3","4","80","0","1.0000","3","0.0300","1","0","0","0","0","0","NULL","0","0","5000.0000","5000.0000"
"321","321","1868","29","NULL","1","Travel_Frequently","459","Research & Development","24","2","Life Sciences","1","1868","4","Male","73","2","1","Research Scientist","4","NULL","2439","5000.0000","14753","1","1","1","0.2400","4","2","80","0","1.0000","3","0.0200","1","0","1","0","0","1","NULL","0","0","5000.0000","5000.0000"
"322","322","1883","29","NULL","0","Travel_Rarely","592","Research & Development","7","3","Life Sciences","1","1883","4","Male","59","3","1","Laboratory Technician","1","NULL","2062","5000.0000","19384","3","1","0","0.1400","3","2","80","0","11.0000","2","0.0300","3","2","1","2","0","0","NULL","0","0","5000.0000","5000.0000"
"323","323","1928","29","NULL","1","Travel_Frequently","746","Sales","24","3","Technical Degree","1","1928","3","Male","45","4","1","Sales Representative","1","NULL","1091","5000.0000","10642","1","1","0","0.1700","3","4","80","0","1.0000","3","0.0300","1","0","0","0","0","1","NULL","0","0","5000.0000","5000.0000"
"324","324","1954","29","NULL","0","Travel_Rarely","136","Research & Development","1","3","Life Sciences","1","1954","1","Male","89","3","2","Healthcare Representative","1","NULL","5373","NULL","6225","0","1","0","0.1200","3","1","80","1","6.0000","5","0.0200","5","3","0","2","0","0","NULL","1","0","5000.0000","10000.0000"
"325","325","2027","29","NULL","1","Travel_Rarely","1092","Research & Development","1","4","Medical","1","2027","1","Male","36","3","1","Research Scientist","4","NULL","4787","5000.0000","26124","9","1","1","0.1400","3","2","80","3","4.0000","3","0.0400","2","2","2","2","0","1","NULL","0","0","5000.0000","5000.0000"
"326","326","2053","29","NULL","0","Travel_Rarely","1378","Research & Development","13","2","Other","1","2053","4","Male","46","2","2","Laboratory Technician","2","NULL","4025","5000.0000","23679","4","1","1","0.1300","3","1","80","1","10.0000","2","0.0300","4","3","0","3","0","0","NULL","0","0","5000.0000","5000.0000"
"327","327","2054","29","NULL","0","Travel_Rarely","468","Research & Development","28","4","Medical","1","2054","4","Female","73","2","1","Research Scientist","1","NULL","3785","5000.0000","8489","1","1","0","0.1400","3","2","80","0","5.0000","3","0.0100","5","4","0","4","0","0","NULL","0","0","5000.0000","5000.0000"
"328","328","11","30","NULL","0","Travel_Rarely","1358","Research & Development","24","1","Life Sciences","1","11","4","Male","67","3","1","Laboratory Technician","3","NULL","2693","5000.0000","13335","1","1","0","0.2200","4","2","80","1","1.0000","2","0.0300","1","0","0","3","1","0","NULL","0","0","5000.0000","5000.0000"
"329","329","41","30","NULL","0","Travel_Rarely","125","Research & Development","9","2","Medical","1","41","4","Male","83","2","1","Laboratory Technician","3","NULL","2206","5000.0000","16117","1","1","0","0.1300","3","1","80","0","10.0000","5","0.0300","10","0","1","8","0","0","NULL","0","0","5000.0000","5000.0000"
"330","330","57","30","NULL","0","Travel_Frequently","721","Research & Development","1","2","Medical","1","57","3","Female","58","3","2","Laboratory Technician","4","NULL","4011","5000.0000","10781","1","1","0","0.2300","4","4","80","0","12.0000","2","0.0300","12","8","3","7","0","0","10.0","0","0","5000.0000","5000.0000"
"331","331","104","30","NULL","0","Travel_Rarely","852","Research & Development","1","1","Life Sciences","1","104","4","Male","55","2","2","Laboratory Technician","4","NULL","5126","NULL","15998","1","1","1","0.1200","3","3","80","2","10.0000","1","0.0200","10","8","3","0","0","0","NULL","1","0","5000.0000","10000.0000"
"332","332","117","30","NULL","0","Travel_Rarely","288","Research & Development","2","3","Life Sciences","1","117","3","Male","99","2","2","Healthcare Representative","4","NULL","4152","5000.0000","15830","1","1","0","0.1900","3","1","80","3","11.0000","3","0.0300","11","10","10","8","0","0","10.0","0","0","5000.0000","5000.0000"
"333","333","121","30","NULL","0","Travel_Rarely","1334","Sales","4","2","Medical","1","121","3","Female","63","2","2","Sales Executive","2","NULL","5209","NULL","19760","1","1","1","0.1200","3","2","80","3","11.0000","4","0.0200","11","8","2","7","0","0","10.0","1","0","5000.0000","10000.0000"
"334","334","159","30","NULL","0","Travel_Frequently","1312","Research & Development","23","3","Life Sciences","1","159","1","Male","96","1","1","Research Scientist","3","NULL","2613","5000.0000","22310","1","1","0","0.2500","4","3","80","3","10.0000","2","0.0200","10","7","0","9","0","0","NULL","0","0","5000.0000","5000.0000"
"335","335","184","30","NULL","0","Travel_Rarely","1240","Human Resources","9","3","Human Resources","1","184","3","Male","48","3","2","Human Resources","4","NULL","6347","NULL","13982","0","1","1","0.1900","3","4","80","0","12.0000","2","0.0100","11","9","4","3","1","0","10.0","1","0","5000.0000","10000.0000"
"336","336","194","30","NULL","0","Travel_Rarely","438","Research & Development","18","3","Life Sciences","1","194","1","Female","75","3","1","Research Scientist","3","NULL","2632","5000.0000","23910","1","1","0","0.1400","3","3","80","0","5.0000","4","0.0200","5","4","0","3","1","0","NULL","0","0","5000.0000","5000.0000"
"337","337","197","30","NULL","0","Travel_Rarely","201","Research & Development","5","3","Technical Degree","1","197","4","Female","84","3","1","Research Scientist","1","NULL","3204","5000.0000","10415","5","1","0","0.1400","3","4","80","1","8.0000","3","0.0300","3","2","2","3","1","0","NULL","0","0","5000.0000","5000.0000"
"338","338","198","30","NULL","0","Travel_Rarely","1427","Research & Development","2","1","Medical","1","198","2","Male","35","2","1","Laboratory Technician","4","NULL","2720","5000.0000","11162","0","1","0","0.1300","3","4","80","0","6.0000","3","0.0300","5","3","1","3","1","0","NULL","0","0","5000.0000","5000.0000"
"339","339","228","30","NULL","0","Travel_Rarely","1339","Sales","5","3","Life Sciences","1","228","2","Female","41","3","3","Sales Executive","4","NULL","9419","NULL","8053","2","1","0","0.1200","3","3","80","1","12.0000","2","0.0300","10","9","7","4","0","0","NULL","1","0","5000.0000","10000.0000"
"340","340","239","30","NULL","0","Non-Travel","111","Research & Development","9","3","Medical","1","239","3","Male","66","3","2","Laboratory Technician","1","NULL","3072","5000.0000","11012","1","1","0","0.1100","3","3","80","2","12.0000","4","0.0300","12","9","6","10","0","0","10.0","0","0","5000.0000","5000.0000"
"341","341","292","30","NULL","0","Non-Travel","829","Research & Development","1","1","Life Sciences","1","292","3","Male","88","2","3","Manufacturing Director","3","NULL","8474","NULL","20925","1","1","0","0.2200","4","3","80","0","12.0000","2","0.0300","11","8","5","8","0","0","10.0","1","0","5000.0000","10000.0000"
"342","342","297","30","NULL","1","Travel_Rarely","1005","Research & Development","3","3","Technical Degree","1","297","4","Female","88","3","1","Research Scientist","1","NULL","2657","5000.0000","8556","5","1","1","0.1100","3","3","80","0","8.0000","5","0.0300","5","2","0","4","0","1","NULL","0","0","5000.0000","5000.0000"
"343","343","299","30","NULL","1","Travel_Frequently","334","Sales","26","4","Marketing","1","299","3","Female","52","2","2","Sales Executive","1","NULL","6696","NULL","22967","5","1","0","0.1500","3","3","80","0","9.0000","5","0.0200","6","3","0","1","0","1","NULL","1","0","5000.0000","10000.0000"
"344","344","441","30","NULL","0","Travel_Rarely","1275","Research & Development","28","2","Medical","1","441","4","Female","64","3","2","Research Scientist","4","NULL","5775","NULL","11934","1","1","0","0.1300","3","4","80","2","11.0000","2","0.0300","10","8","1","9","0","0","NULL","1","0","5000.0000","10000.0000"
"345","345","456","30","NULL","0","Travel_Rarely","570","Sales","5","3","Marketing","1","456","4","Female","30","2","2","Sales Executive","3","NULL","6118","NULL","5431","1","1","0","0.1300","3","3","80","3","10.0000","2","0.0300","10","9","1","2","0","0","NULL","1","0","5000.0000","10000.0000"
"346","346","475","30","NULL","0","Non-Travel","641","Sales","25","2","Technical Degree","1","475","4","Female","85","3","2","Sales Executive","3","NULL","4736","5000.0000","6069","7","1","1","0.1200","3","2","80","1","4.0000","2","0.0400","2","2","2","2","0","0","NULL","0","0","5000.0000","5000.0000"
"347","347","508","30","NULL","0","Travel_Rarely","202","Sales","2","1","Technical Degree","1","508","3","Male","72","3","1","Sales Representative","2","NULL","2476","5000.0000","17434","1","1","0","0.1800","3","1","80","1","1.0000","3","0.0300","1","0","0","0","0","0","NULL","0","0","5000.0000","5000.0000"
"348","348","514","30","NULL","1","Travel_Frequently","464","Research & Development","4","3","Technical Degree","1","514","3","Male","40","3","1","Research Scientist","4","NULL","2285","5000.0000","3427","9","1","1","0.2300","4","3","80","0","3.0000","4","0.0300","1","0","0","0","0","1","NULL","0","0","5000.0000","5000.0000"
"349","349","533","30","NULL","0","Travel_Rarely","1082","Sales","12","3","Technical Degree","1","533","2","Female","83","3","2","Sales Executive","3","NULL","6577","NULL","19558","0","1","0","0.1100","3","2","80","0","6.0000","6","0.0300","5","4","4","4","0","0","NULL","1","0","5000.0000","10000.0000"
"350","350","548","30","NULL","0","Travel_Rarely","317","Research & Development","2","3","Life Sciences","1","548","3","Female","43","1","2","Manufacturing Director","4","NULL","6091","NULL","24793","2","1","0","0.2000","4","3","80","0","11.0000","2","0.0300","5","4","0","2","0","0","NULL","1","0","5000.0000","10000.0000"
"351","351","562","30","NULL","0","Non-Travel","1400","Research & Development","3","3","Life Sciences","1","562","3","Male","53","3","1","Laboratory Technician","4","NULL","2097","5000.0000","16734","4","1","0","0.1500","3","3","80","1","9.0000","3","0.0100","5","3","1","4","0","0","NULL","0","0","5000.0000","5000.0000"
"352","352","567","30","NULL","0","Non-Travel","1398","Sales","22","4","Other","1","567","3","Female","69","3","3","Sales Executive","1","NULL","8412","NULL","2890","0","1","0","0.1100","3","3","80","0","10.0000","3","0.0300","9","8","7","8","0","0","NULL","1","0","5000.0000","10000.0000"
"353","353","571","30","NULL","0","Non-Travel","1116","Research & Development","2","3","Medical","1","571","3","Female","49","3","1","Laboratory Technician","4","NULL","2564","5000.0000","7181","0","1","0","0.1400","3","3","80","0","12.0000","2","0.0200","11","7","6","7","0","0","10.0","0","0","5000.0000","5000.0000"
"354","354","585","30","NULL","0","Travel_Rarely","413","Sales","7","1","Marketing","1","585","4","Male","57","3","1","Sales Representative","2","NULL","2983","5000.0000","18398","0","1","0","0.1400","3","1","80","0","4.0000","3","0.0300","3","2","1","2","0","0","NULL","0","0","5000.0000","5000.0000"
"355","355","648","30","NULL","1","Travel_Frequently","448","Sales","12","4","Life Sciences","1","648","2","Male","74","2","1","Sales Representative","1","NULL","2033","5000.0000","14470","1","1","0","0.1800","3","3","80","1","1.0000","2","0.0400","1","0","0","0","0","1","NULL","0","0","5000.0000","5000.0000"
"356","356","680","30","NULL","0","Travel_Frequently","160","Research & Development","3","3","Medical","1","680","3","Female","71","3","1","Research Scientist","3","NULL","2083","5000.0000","22653","1","1","0","0.2000","4","3","80","1","1.0000","2","0.0300","1","0","0","0","0","0","NULL","0","0","5000.0000","5000.0000"
"357","357","747","30","NULL","0","Travel_Rarely","501","Sales","27","5","Marketing","1","747","3","Male","99","3","2","Sales Executive","4","NULL","5304","NULL","25275","7","1","0","0.2300","4","4","80","1","10.0000","2","0.0200","8","7","7","7","0","0","NULL","1","0","5000.0000","10000.0000"
"358","358","806","30","NULL","0","Travel_Rarely","921","Research & Development","1","3","Life Sciences","1","806","4","Male","38","1","1","Laboratory Technician","3","NULL","3833","5000.0000","24375","3","1","0","0.2100","4","3","80","2","7.0000","2","0.0300","2","2","0","2","0","0","NULL","0","0","5000.0000","5000.0000"
"359","359","833","30","NULL","0","Travel_Rarely","946","Research & Development","2","3","Medical","1","833","3","Female","52","2","2","Manufacturing Director","4","NULL","6877","NULL","20234","5","1","1","0.2400","4","2","80","0","12.0000","4","0.0200","0","0","0","0","0","0","NULL","1","0","5000.0000","10000.0000"
"360","360","861","30","NULL","0","Travel_Frequently","1012","Research & Development","5","4","Life Sciences","1","861","2","Male","75","2","1","Research Scientist","4","NULL","3761","5000.0000","2373","9","1","0","0.1200","3","2","80","1","10.0000","3","0.0200","5","4","0","3","0","0","NULL","0","0","5000.0000","5000.0000"
"361","361","982","30","NULL","0","Travel_Rarely","231","Sales","8","2","Other","1","982","3","Male","62","3","3","Sales Executive","3","NULL","7264","NULL","9977","5","1","0","0.1100","3","1","80","1","10.0000","2","0.0400","8","4","7","7","0","0","NULL","1","0","5000.0000","10000.0000"
"362","362","1004","30","NULL","1","Travel_Rarely","138","Research & Development","22","3","Life Sciences","1","1004","1","Female","48","3","1","Research Scientist","3","NULL","2132","5000.0000","11539","4","1","1","0.1100","3","2","80","0","7.0000","2","0.0300","5","2","0","1","0","1","NULL","0","0","5000.0000","5000.0000"
"363","363","1015","30","NULL","0","Travel_Rarely","153","Research & Development","8","2","Life Sciences","1","1015","2","Female","73","4","3","Research Director","1","NULL","11416","NULL","17802","0","1","1","0.1200","3","3","80","3","9.0000","4","0.0200","8","7","1","7","0","0","NULL","1","0","10000.0000","15000.0000"
"364","364","1017","30","NULL","1","Travel_Frequently","109","Research & Development","5","3","Medical","1","1017","2","Female","60","3","1","Laboratory Technician","2","NULL","2422","5000.0000","25725","0","1","0","0.1700","3","1","80","0","4.0000","3","0.0300","3","2","1","2","0","1","NULL","0","0","5000.0000","5000.0000"
"365","365","1084","30","NULL","0","Travel_Rarely","1176","Research & Development","20","3","Other","1","1084","3","Male","85","3","2","Manufacturing Director","1","NULL","9957","NULL","9096","0","1","0","0.1500","3","3","80","1","7.0000","1","0.0200","6","2","0","2","0","0","NULL","1","0","5000.0000","10000.0000"
"366","366","1179","30","NULL","0","Travel_Rarely","852","Sales","10","3","Marketing","1","1179","3","Male","72","2","2","Sales Executive","3","NULL","6578","NULL","2706","1","1","0","0.1800","3","1","80","1","10.0000","3","0.0300","10","3","1","4","0","0","NULL","1","0","5000.0000","10000.0000"
"367","367","1211","30","NULL","0","Travel_Rarely","1329","Sales","29","4","Life Sciences","1","1211","3","Male","61","3","2","Sales Executive","1","NULL","4115","5000.0000","13192","8","1","0","0.1900","3","3","80","3","8.0000","3","0.0300","4","3","0","3","0","0","NULL","0","0","5000.0000","5000.0000"
"368","368","1224","30","NULL","0","Travel_Rarely","853","Research & Development","7","4","Life Sciences","1","1224","3","Male","49","3","2","Laboratory Technician","3","NULL","3491","5000.0000","11309","1","1","0","0.1300","3","1","80","3","10.0000","4","0.0200","10","7","8","9","0","0","NULL","0","0","5000.0000","5000.0000"
